pre_skid,post_skid,pre_name,post_name,roi,count,type_pre_col,type_post_col,type_pre,type_post,relative_weight_PB,relative_weight_EB,relative_weight_NO,PB_post,EB_post,NO_post
118175,117669,,,NO,6,,,,,0.0,0.0,0.014018691588785047,0.0,0.0,428.0
100353,117669,PFN_L8_100353,,NO,6,PFN_L8,,PFN,,0.0,0.0,0.014018691588785047,0.0,0.0,428.0
84303,83112,Delta7_L4R5_84303,Delta7_L4R5_83112,PB,8,Delta7_L4R5,Delta7_L4R5,Delta7,Delta7,0.025157232704402517,0.0,0.0,318.0,0.0,0.0
84354,83112,Delta7_L3R6_84354,Delta7_L4R5_83112,PB,7,Delta7_L3R6,Delta7_L4R5,Delta7,Delta7,0.0220125786163522,0.0,0.0,318.0,0.0,0.0
81522,83112,Delta7_L4R5_81522,Delta7_L4R5_83112,PB,7,Delta7_L4R5,Delta7_L4R5,Delta7,Delta7,0.0220125786163522,0.0,0.0,318.0,0.0,0.0
43279,117593,PFN_L4_43279,,NO,7,PFN_L4,,PFN,,0.0,0.0,0.01912568306010929,0.0,0.0,366.0
42274,117593,PFN_L5_42274,,NO,7,PFN_L5,,PFN,,0.0,0.0,0.01912568306010929,0.0,0.0,366.0
42681,117593,PFN_L5_42681,,NO,6,PFN_L5,,PFN,,0.0,0.0,0.01639344262295082,0.0,0.0,366.0
42729,117593,PFN_L4_42729,,NO,6,PFN_L4,,PFN,,0.0,0.0,0.01639344262295082,0.0,0.0,366.0
47215,35117,mLNO__47215,PFN_L4_35117,NO,63,mLNO_,PFN_L4,mLNO_,PFN,0.0,0.0,0.18475073313782991,0.0,0.0,341.0
47205,35117,PFN_L3_47205,PFN_L4_35117,NO,6,PFN_L3,PFN_L4,PFN,PFN,0.0,0.0,0.017595307917888565,0.0,0.0,341.0
83722,84354,Delta7_L2L1_83722,Delta7_L3R6_84354,PB,13,Delta7_L2L1,Delta7_L3R6,Delta7,Delta7,0.03571428571428571,0.0,0.0,364.0,0.0,0.0
83213,84354,Delta7_L2L1_83213,Delta7_L3R6_84354,PB,9,Delta7_L2L1,Delta7_L3R6,Delta7,Delta7,0.024725274725274724,0.0,0.0,364.0,0.0,0.0
81527,84354,Delta7_L3R6_81527,Delta7_L3R6_84354,PB,8,Delta7_L3R6,Delta7_L3R6,Delta7,Delta7,0.02197802197802198,0.0,0.0,364.0,0.0,0.0
81541,84354,Delta7_L3R6_81541,Delta7_L3R6_84354,PB,8,Delta7_L3R6,Delta7_L3R6,Delta7,Delta7,0.02197802197802198,0.0,0.0,364.0,0.0,0.0
82590,84354,Delta7_L3R6_82590,Delta7_L3R6_84354,PB,8,Delta7_L3R6,Delta7_L3R6,Delta7,Delta7,0.02197802197802198,0.0,0.0,364.0,0.0,0.0
83735,84354,Delta7_L7R2R10_83735,Delta7_L3R6_84354,PB,7,Delta7_L7R2R10,Delta7_L3R6,Delta7,Delta7,0.019230769230769232,0.0,0.0,364.0,0.0,0.0
84178,84354,Delta7_L2L1_84178,Delta7_L3R6_84354,PB,7,Delta7_L2L1,Delta7_L3R6,Delta7,Delta7,0.019230769230769232,0.0,0.0,364.0,0.0,0.0
84631,84354,Delta7_L3R6_84631,Delta7_L3R6_84354,PB,6,Delta7_L3R6,Delta7_L3R6,Delta7,Delta7,0.016483516483516484,0.0,0.0,364.0,0.0,0.0
47221,41871,mLNO__47221,PFN_L4_41871,NO,69,mLNO_,PFN_L4,mLNO_,PFN,0.0,0.0,0.1988472622478386,0.0,0.0,347.0
42403,60638,PFN_L5_42403,,NO,8,PFN_L5,,PFN,,0.0,0.0,0.024615384615384615,0.0,0.0,325.0
43279,60638,PFN_L4_43279,,NO,6,PFN_L4,,PFN,,0.0,0.0,0.018461538461538463,0.0,0.0,325.0
43298,60638,PFN_L4_43298,,NO,6,PFN_L4,,PFN,,0.0,0.0,0.018461538461538463,0.0,0.0,325.0
47215,35112,mLNO__47215,PFN_L4_35112,NO,54,mLNO_,PFN_L4,mLNO_,PFN,0.0,0.0,0.1592920353982301,0.0,0.0,339.0
34944,35112,PFN_L5_34944,PFN_L4_35112,NO,9,PFN_L5,PFN_L4,PFN,PFN,0.0,0.0,0.02654867256637168,0.0,0.0,339.0
47205,35112,PFN_L3_47205,PFN_L4_35112,NO,8,PFN_L3,PFN_L4,PFN,PFN,0.0,0.0,0.02359882005899705,0.0,0.0,339.0
35086,35112,PFN_L4_35086,PFN_L4_35112,NO,8,PFN_L4,PFN_L4,PFN,PFN,0.0,0.0,0.02359882005899705,0.0,0.0,339.0
82743,35112,PFN_L3_82743,PFN_L4_35112,NO,6,PFN_L3,PFN_L4,PFN,PFN,0.0,0.0,0.017699115044247787,0.0,0.0,339.0
34187,84178,EPG_L5_34187,Delta7_L2L1_84178,PB,11,EPG_L5,Delta7_L2L1,EPG,Delta7,0.03064066852367688,0.0,0.0,359.0,0.0,0.0
60458,84178,EPG_L6_60458,Delta7_L2L1_84178,PB,11,EPG_L6,Delta7_L2L1,EPG,Delta7,0.03064066852367688,0.0,0.0,359.0,0.0,0.0
35471,84178,EPG_L5_35471,Delta7_L2L1_84178,PB,9,EPG_L5,Delta7_L2L1,EPG,Delta7,0.025069637883008356,0.0,0.0,359.0,0.0,0.0
34199,84178,EPG_L5_34199,Delta7_L2L1_84178,PB,7,EPG_L5,Delta7_L2L1,EPG,Delta7,0.019498607242339833,0.0,0.0,359.0,0.0,0.0
86277,84178,Delta7_L6R3_86277,Delta7_L2L1_84178,PB,6,Delta7_L6R3,Delta7_L2L1,Delta7,Delta7,0.016713091922005572,0.0,0.0,359.0,0.0,0.0
57529,82595,EPG_L3_57529,Delta7_L7R2R10_82595,PB,25,EPG_L3,Delta7_L7R2R10,EPG,Delta7,0.05219206680584551,0.0,0.0,479.0,0.0,0.0
54939,82595,EPG_L3_54939,Delta7_L7R2R10_82595,PB,21,EPG_L3,Delta7_L7R2R10,EPG,Delta7,0.04384133611691023,0.0,0.0,479.0,0.0,0.0
81527,82595,Delta7_L3R6_81527,Delta7_L7R2R10_82595,PB,19,Delta7_L3R6,Delta7_L7R2R10,Delta7,Delta7,0.03966597077244259,0.0,0.0,479.0,0.0,0.0
82590,82595,Delta7_L3R6_82590,Delta7_L7R2R10_82595,PB,12,Delta7_L3R6,Delta7_L7R2R10,Delta7,Delta7,0.025052192066805846,0.0,0.0,479.0,0.0,0.0
84631,82595,Delta7_L3R6_84631,Delta7_L7R2R10_82595,PB,12,Delta7_L3R6,Delta7_L7R2R10,Delta7,Delta7,0.025052192066805846,0.0,0.0,479.0,0.0,0.0
83722,82595,Delta7_L2L1_83722,Delta7_L7R2R10_82595,PB,11,Delta7_L2L1,Delta7_L7R2R10,Delta7,Delta7,0.022964509394572025,0.0,0.0,479.0,0.0,0.0
84466,82595,Delta7_L5R4_84466,Delta7_L7R2R10_82595,PB,11,Delta7_L5R4,Delta7_L7R2R10,Delta7,Delta7,0.022964509394572025,0.0,0.0,479.0,0.0,0.0
35471,82595,EPG_L5_35471,Delta7_L7R2R10_82595,PB,10,EPG_L5,Delta7_L7R2R10,EPG,Delta7,0.020876826722338204,0.0,0.0,479.0,0.0,0.0
57518,82595,EPG_L3_57518,Delta7_L7R2R10_82595,PB,10,EPG_L3,Delta7_L7R2R10,EPG,Delta7,0.020876826722338204,0.0,0.0,479.0,0.0,0.0
75326,82595,Delta7_L5R4_75326,Delta7_L7R2R10_82595,PB,9,Delta7_L5R4,Delta7_L7R2R10,Delta7,Delta7,0.018789144050104383,0.0,0.0,479.0,0.0,0.0
34955,82595,EPG_L4_34955,Delta7_L7R2R10_82595,PB,9,EPG_L4,Delta7_L7R2R10,EPG,Delta7,0.018789144050104383,0.0,0.0,479.0,0.0,0.0
84178,82595,Delta7_L2L1_84178,Delta7_L7R2R10_82595,PB,8,Delta7_L2L1,Delta7_L7R2R10,Delta7,Delta7,0.016701461377870562,0.0,0.0,479.0,0.0,0.0
84500,82595,Delta7_L5R4_84500,Delta7_L7R2R10_82595,PB,7,Delta7_L5R4,Delta7_L7R2R10,Delta7,Delta7,0.014613778705636743,0.0,0.0,479.0,0.0,0.0
35304,82595,EPG_L4_35304,Delta7_L7R2R10_82595,PB,7,EPG_L4,Delta7_L7R2R10,EPG,Delta7,0.014613778705636743,0.0,0.0,479.0,0.0,0.0
79852,82595,Delta7_L3R6_79852,Delta7_L7R2R10_82595,PB,6,Delta7_L3R6,Delta7_L7R2R10,Delta7,Delta7,0.012526096033402923,0.0,0.0,479.0,0.0,0.0
84473,82595,Delta7_L2L1_84473,Delta7_L7R2R10_82595,PB,6,Delta7_L2L1,Delta7_L7R2R10,Delta7,Delta7,0.012526096033402923,0.0,0.0,479.0,0.0,0.0
83239,82595,Delta7_L4R5_83239,Delta7_L7R2R10_82595,PB,6,Delta7_L4R5,Delta7_L7R2R10,Delta7,Delta7,0.012526096033402923,0.0,0.0,479.0,0.0,0.0
84303,82595,Delta7_L4R5_84303,Delta7_L7R2R10_82595,PB,6,Delta7_L4R5,Delta7_L7R2R10,Delta7,Delta7,0.012526096033402923,0.0,0.0,479.0,0.0,0.0
83239,83698,Delta7_L4R5_83239,Delta7_L8R1_83698,PB,21,Delta7_L4R5,Delta7_L8R1,Delta7,Delta7,0.04183266932270916,0.0,0.0,502.0,0.0,0.0
82590,83698,Delta7_L3R6_82590,Delta7_L8R1_83698,PB,17,Delta7_L3R6,Delta7_L8R1,Delta7,Delta7,0.03386454183266932,0.0,0.0,502.0,0.0,0.0
34228,83698,EPG_L4_34228,Delta7_L8R1_83698,PB,16,EPG_L4,Delta7_L8R1,EPG,Delta7,0.03187250996015936,0.0,0.0,502.0,0.0,0.0
54939,83698,EPG_L3_54939,Delta7_L8R1_83698,PB,16,EPG_L3,Delta7_L8R1,EPG,Delta7,0.03187250996015936,0.0,0.0,502.0,0.0,0.0
81527,83698,Delta7_L3R6_81527,Delta7_L8R1_83698,PB,15,Delta7_L3R6,Delta7_L8R1,Delta7,Delta7,0.029880478087649404,0.0,0.0,502.0,0.0,0.0
57529,83698,EPG_L3_57529,Delta7_L8R1_83698,PB,13,EPG_L3,Delta7_L8R1,EPG,Delta7,0.025896414342629483,0.0,0.0,502.0,0.0,0.0
57518,83698,EPG_L3_57518,Delta7_L8R1_83698,PB,13,EPG_L3,Delta7_L8R1,EPG,Delta7,0.025896414342629483,0.0,0.0,502.0,0.0,0.0
35471,83698,EPG_L5_35471,Delta7_L8R1_83698,PB,12,EPG_L5,Delta7_L8R1,EPG,Delta7,0.02390438247011952,0.0,0.0,502.0,0.0,0.0
34199,83698,EPG_L5_34199,Delta7_L8R1_83698,PB,11,EPG_L5,Delta7_L8R1,EPG,Delta7,0.021912350597609563,0.0,0.0,502.0,0.0,0.0
35304,83698,EPG_L4_35304,Delta7_L8R1_83698,PB,11,EPG_L4,Delta7_L8R1,EPG,Delta7,0.021912350597609563,0.0,0.0,502.0,0.0,0.0
81541,83698,Delta7_L3R6_81541,Delta7_L8R1_83698,PB,11,Delta7_L3R6,Delta7_L8R1,Delta7,Delta7,0.021912350597609563,0.0,0.0,502.0,0.0,0.0
83722,83698,Delta7_L2L1_83722,Delta7_L8R1_83698,PB,10,Delta7_L2L1,Delta7_L8R1,Delta7,Delta7,0.0199203187250996,0.0,0.0,502.0,0.0,0.0
81522,83698,Delta7_L4R5_81522,Delta7_L8R1_83698,PB,10,Delta7_L4R5,Delta7_L8R1,Delta7,Delta7,0.0199203187250996,0.0,0.0,502.0,0.0,0.0
84631,83698,Delta7_L3R6_84631,Delta7_L8R1_83698,PB,8,Delta7_L3R6,Delta7_L8R1,Delta7,Delta7,0.01593625498007968,0.0,0.0,502.0,0.0,0.0
34187,83698,EPG_L5_34187,Delta7_L8R1_83698,PB,8,EPG_L5,Delta7_L8R1,EPG,Delta7,0.01593625498007968,0.0,0.0,502.0,0.0,0.0
84466,83698,Delta7_L5R4_84466,Delta7_L8R1_83698,PB,7,Delta7_L5R4,Delta7_L8R1,Delta7,Delta7,0.013944223107569721,0.0,0.0,502.0,0.0,0.0
83213,83698,Delta7_L2L1_83213,Delta7_L8R1_83698,PB,7,Delta7_L2L1,Delta7_L8R1,Delta7,Delta7,0.013944223107569721,0.0,0.0,502.0,0.0,0.0
57712,83698,EPG_L6_57712,Delta7_L8R1_83698,PB,6,EPG_L6,Delta7_L8R1,EPG,Delta7,0.01195219123505976,0.0,0.0,502.0,0.0,0.0
83112,83698,Delta7_L4R5_83112,Delta7_L8R1_83698,PB,6,Delta7_L4R5,Delta7_L8R1,Delta7,Delta7,0.01195219123505976,0.0,0.0,502.0,0.0,0.0
86277,83698,Delta7_L6R3_86277,Delta7_L8R1_83698,PB,6,Delta7_L6R3,Delta7_L8R1,Delta7,Delta7,0.01195219123505976,0.0,0.0,502.0,0.0,0.0
110806,83698,Delta7_L4R5_110806,Delta7_L8R1_83698,PB,6,Delta7_L4R5,Delta7_L8R1,Delta7,Delta7,0.01195219123505976,0.0,0.0,502.0,0.0,0.0
47215,35086,mLNO__47215,PFN_L4_35086,NO,74,mLNO_,PFN_L4,mLNO_,PFN,0.0,0.0,0.2132564841498559,0.0,0.0,347.0
34937,35086,PFN_L5_34937,PFN_L4_35086,NO,9,PFN_L5,PFN_L4,PFN,PFN,0.0,0.0,0.025936599423631124,0.0,0.0,347.0
82743,35086,PFN_L3_82743,PFN_L4_35086,NO,7,PFN_L3,PFN_L4,PFN,PFN,0.0,0.0,0.020172910662824207,0.0,0.0,347.0
34949,35086,PFN_L4_34949,PFN_L4_35086,NO,7,PFN_L4,PFN_L4,PFN,PFN,0.0,0.0,0.020172910662824207,0.0,0.0,347.0
35471,82977,EPG_L5_35471,Delta7_L1L9_82977,PB,24,EPG_L5,Delta7_L1L9,EPG,Delta7,0.04838709677419355,0.0,0.0,496.0,0.0,0.0
35304,82977,EPG_L4_35304,Delta7_L1L9_82977,PB,17,EPG_L4,Delta7_L1L9,EPG,Delta7,0.034274193548387094,0.0,0.0,496.0,0.0,0.0
60458,82977,EPG_L6_60458,Delta7_L1L9_82977,PB,17,EPG_L6,Delta7_L1L9,EPG,Delta7,0.034274193548387094,0.0,0.0,496.0,0.0,0.0
34199,82977,EPG_L5_34199,Delta7_L1L9_82977,PB,17,EPG_L5,Delta7_L1L9,EPG,Delta7,0.034274193548387094,0.0,0.0,496.0,0.0,0.0
34955,82977,EPG_L4_34955,Delta7_L1L9_82977,PB,14,EPG_L4,Delta7_L1L9,EPG,Delta7,0.028225806451612902,0.0,0.0,496.0,0.0,0.0
34187,82977,EPG_L5_34187,Delta7_L1L9_82977,PB,13,EPG_L5,Delta7_L1L9,EPG,Delta7,0.02620967741935484,0.0,0.0,496.0,0.0,0.0
59381,82977,EPG_L6_59381,Delta7_L1L9_82977,PB,11,EPG_L6,Delta7_L1L9,EPG,Delta7,0.02217741935483871,0.0,0.0,496.0,0.0,0.0
83239,82977,Delta7_L4R5_83239,Delta7_L1L9_82977,PB,10,Delta7_L4R5,Delta7_L1L9,Delta7,Delta7,0.020161290322580645,0.0,0.0,496.0,0.0,0.0
34228,82977,EPG_L4_34228,Delta7_L1L9_82977,PB,10,EPG_L4,Delta7_L1L9,EPG,Delta7,0.020161290322580645,0.0,0.0,496.0,0.0,0.0
57712,82977,EPG_L6_57712,Delta7_L1L9_82977,PB,9,EPG_L6,Delta7_L1L9,EPG,Delta7,0.018145161290322582,0.0,0.0,496.0,0.0,0.0
84466,82977,Delta7_L5R4_84466,Delta7_L1L9_82977,PB,9,Delta7_L5R4,Delta7_L1L9,Delta7,Delta7,0.018145161290322582,0.0,0.0,496.0,0.0,0.0
82632,82977,Delta7_L6R3_82632,Delta7_L1L9_82977,PB,8,Delta7_L6R3,Delta7_L1L9,Delta7,Delta7,0.016129032258064516,0.0,0.0,496.0,0.0,0.0
81522,82977,Delta7_L4R5_81522,Delta7_L1L9_82977,PB,8,Delta7_L4R5,Delta7_L1L9,Delta7,Delta7,0.016129032258064516,0.0,0.0,496.0,0.0,0.0
75302,82977,Delta7_L5R4_75302,Delta7_L1L9_82977,PB,8,Delta7_L5R4,Delta7_L1L9,Delta7,Delta7,0.016129032258064516,0.0,0.0,496.0,0.0,0.0
82590,82977,Delta7_L3R6_82590,Delta7_L1L9_82977,PB,8,Delta7_L3R6,Delta7_L1L9,Delta7,Delta7,0.016129032258064516,0.0,0.0,496.0,0.0,0.0
84500,82977,Delta7_L5R4_84500,Delta7_L1L9_82977,PB,7,Delta7_L5R4,Delta7_L1L9,Delta7,Delta7,0.014112903225806451,0.0,0.0,496.0,0.0,0.0
54939,82977,EPG_L3_54939,Delta7_L1L9_82977,PB,7,EPG_L3,Delta7_L1L9,EPG,Delta7,0.014112903225806451,0.0,0.0,496.0,0.0,0.0
75297,82977,Delta7_L5R4_75297,Delta7_L1L9_82977,PB,6,Delta7_L5R4,Delta7_L1L9,Delta7,Delta7,0.012096774193548387,0.0,0.0,496.0,0.0,0.0
82595,82977,Delta7_L7R2R10_82595,Delta7_L1L9_82977,PB,6,Delta7_L7R2R10,Delta7_L1L9,Delta7,Delta7,0.012096774193548387,0.0,0.0,496.0,0.0,0.0
80994,82977,Delta7_L6R3_80994,Delta7_L1L9_82977,PB,6,Delta7_L6R3,Delta7_L1L9,Delta7,Delta7,0.012096774193548387,0.0,0.0,496.0,0.0,0.0
86277,82977,Delta7_L6R3_86277,Delta7_L1L9_82977,PB,6,Delta7_L6R3,Delta7_L1L9,Delta7,Delta7,0.012096774193548387,0.0,0.0,496.0,0.0,0.0
60458,84275,EPG_L6_60458,Delta7_L1L9_84275,PB,23,EPG_L6,Delta7_L1L9,EPG,Delta7,0.043726235741444866,0.0,0.0,526.0,0.0,0.0
59381,84275,EPG_L6_59381,Delta7_L1L9_84275,PB,23,EPG_L6,Delta7_L1L9,EPG,Delta7,0.043726235741444866,0.0,0.0,526.0,0.0,0.0
84466,84275,Delta7_L5R4_84466,Delta7_L1L9_84275,PB,20,Delta7_L5R4,Delta7_L1L9,Delta7,Delta7,0.03802281368821293,0.0,0.0,526.0,0.0,0.0
35304,84275,EPG_L4_35304,Delta7_L1L9_84275,PB,19,EPG_L4,Delta7_L1L9,EPG,Delta7,0.03612167300380228,0.0,0.0,526.0,0.0,0.0
34187,84275,EPG_L5_34187,Delta7_L1L9_84275,PB,19,EPG_L5,Delta7_L1L9,EPG,Delta7,0.03612167300380228,0.0,0.0,526.0,0.0,0.0
34955,84275,EPG_L4_34955,Delta7_L1L9_84275,PB,17,EPG_L4,Delta7_L1L9,EPG,Delta7,0.03231939163498099,0.0,0.0,526.0,0.0,0.0
80994,84275,Delta7_L6R3_80994,Delta7_L1L9_84275,PB,13,Delta7_L6R3,Delta7_L1L9,Delta7,Delta7,0.024714828897338403,0.0,0.0,526.0,0.0,0.0
34199,84275,EPG_L5_34199,Delta7_L1L9_84275,PB,13,EPG_L5,Delta7_L1L9,EPG,Delta7,0.024714828897338403,0.0,0.0,526.0,0.0,0.0
34228,84275,EPG_L4_34228,Delta7_L1L9_84275,PB,11,EPG_L4,Delta7_L1L9,EPG,Delta7,0.02091254752851711,0.0,0.0,526.0,0.0,0.0
75297,84275,Delta7_L5R4_75297,Delta7_L1L9_84275,PB,11,Delta7_L5R4,Delta7_L1L9,Delta7,Delta7,0.02091254752851711,0.0,0.0,526.0,0.0,0.0
35471,84275,EPG_L5_35471,Delta7_L1L9_84275,PB,11,EPG_L5,Delta7_L1L9,EPG,Delta7,0.02091254752851711,0.0,0.0,526.0,0.0,0.0
82632,84275,Delta7_L6R3_82632,Delta7_L1L9_84275,PB,11,Delta7_L6R3,Delta7_L1L9,Delta7,Delta7,0.02091254752851711,0.0,0.0,526.0,0.0,0.0
110806,84275,Delta7_L4R5_110806,Delta7_L1L9_84275,PB,10,Delta7_L4R5,Delta7_L1L9,Delta7,Delta7,0.019011406844106463,0.0,0.0,526.0,0.0,0.0
57712,84275,EPG_L6_57712,Delta7_L1L9_84275,PB,10,EPG_L6,Delta7_L1L9,EPG,Delta7,0.019011406844106463,0.0,0.0,526.0,0.0,0.0
81522,84275,Delta7_L4R5_81522,Delta7_L1L9_84275,PB,9,Delta7_L4R5,Delta7_L1L9,Delta7,Delta7,0.017110266159695818,0.0,0.0,526.0,0.0,0.0
83112,84275,Delta7_L4R5_83112,Delta7_L1L9_84275,PB,8,Delta7_L4R5,Delta7_L1L9,Delta7,Delta7,0.015209125475285171,0.0,0.0,526.0,0.0,0.0
83239,84275,Delta7_L4R5_83239,Delta7_L1L9_84275,PB,7,Delta7_L4R5,Delta7_L1L9,Delta7,Delta7,0.013307984790874524,0.0,0.0,526.0,0.0,0.0
75302,84275,Delta7_L5R4_75302,Delta7_L1L9_84275,PB,6,Delta7_L5R4,Delta7_L1L9,Delta7,Delta7,0.011406844106463879,0.0,0.0,526.0,0.0,0.0
84500,84275,Delta7_L5R4_84500,Delta7_L1L9_84275,PB,6,Delta7_L5R4,Delta7_L1L9,Delta7,Delta7,0.011406844106463879,0.0,0.0,526.0,0.0,0.0
86277,84275,Delta7_L6R3_86277,Delta7_L1L9_84275,PB,6,Delta7_L6R3,Delta7_L1L9,Delta7,Delta7,0.011406844106463879,0.0,0.0,526.0,0.0,0.0
62456,84275,EPG_L7_62456,Delta7_L1L9_84275,PB,6,EPG_L7,Delta7_L1L9,EPG,Delta7,0.011406844106463879,0.0,0.0,526.0,0.0,0.0
43279,57784,PFN_L4_43279,,NO,8,PFN_L4,,PFN,,0.0,0.0,0.025477707006369428,0.0,0.0,314.0
278710,57784,PFN_L3_278710,,NO,6,PFN_L3,,PFN,,0.0,0.0,0.01910828025477707,0.0,0.0,314.0
46932,57784,PFN_L3_46932,,NO,6,PFN_L3,,PFN,,0.0,0.0,0.01910828025477707,0.0,0.0,314.0
84354,84265,Delta7_L3R6_84354,Delta7_L8R1_84265,PB,17,Delta7_L3R6,Delta7_L8R1,Delta7,Delta7,0.03926096997690531,0.0,0.0,433.0,0.0,0.0
54939,84265,EPG_L3_54939,Delta7_L8R1_84265,PB,15,EPG_L3,Delta7_L8R1,EPG,Delta7,0.03464203233256351,0.0,0.0,433.0,0.0,0.0
79852,84265,Delta7_L3R6_79852,Delta7_L8R1_84265,PB,15,Delta7_L3R6,Delta7_L8R1,Delta7,Delta7,0.03464203233256351,0.0,0.0,433.0,0.0,0.0
57529,84265,EPG_L3_57529,Delta7_L8R1_84265,PB,13,EPG_L3,Delta7_L8R1,EPG,Delta7,0.03002309468822171,0.0,0.0,433.0,0.0,0.0
82590,84265,Delta7_L3R6_82590,Delta7_L8R1_84265,PB,13,Delta7_L3R6,Delta7_L8R1,Delta7,Delta7,0.03002309468822171,0.0,0.0,433.0,0.0,0.0
81541,84265,Delta7_L3R6_81541,Delta7_L8R1_84265,PB,11,Delta7_L3R6,Delta7_L8R1,Delta7,Delta7,0.025404157043879907,0.0,0.0,433.0,0.0,0.0
57518,84265,EPG_L3_57518,Delta7_L8R1_84265,PB,10,EPG_L3,Delta7_L8R1,EPG,Delta7,0.023094688221709007,0.0,0.0,433.0,0.0,0.0
34228,84265,EPG_L4_34228,Delta7_L8R1_84265,PB,9,EPG_L4,Delta7_L8R1,EPG,Delta7,0.020785219399538105,0.0,0.0,433.0,0.0,0.0
84631,84265,Delta7_L3R6_84631,Delta7_L8R1_84265,PB,9,Delta7_L3R6,Delta7_L8R1,Delta7,Delta7,0.020785219399538105,0.0,0.0,433.0,0.0,0.0
84473,84265,Delta7_L2L1_84473,Delta7_L8R1_84265,PB,9,Delta7_L2L1,Delta7_L8R1,Delta7,Delta7,0.020785219399538105,0.0,0.0,433.0,0.0,0.0
83112,84265,Delta7_L4R5_83112,Delta7_L8R1_84265,PB,8,Delta7_L4R5,Delta7_L8R1,Delta7,Delta7,0.018475750577367205,0.0,0.0,433.0,0.0,0.0
35304,84265,EPG_L4_35304,Delta7_L8R1_84265,PB,7,EPG_L4,Delta7_L8R1,EPG,Delta7,0.016166281755196306,0.0,0.0,433.0,0.0,0.0
83722,84265,Delta7_L2L1_83722,Delta7_L8R1_84265,PB,7,Delta7_L2L1,Delta7_L8R1,Delta7,Delta7,0.016166281755196306,0.0,0.0,433.0,0.0,0.0
75297,84265,Delta7_L5R4_75297,Delta7_L8R1_84265,PB,6,Delta7_L5R4,Delta7_L8R1,Delta7,Delta7,0.013856812933025405,0.0,0.0,433.0,0.0,0.0
81522,84265,Delta7_L4R5_81522,Delta7_L8R1_84265,PB,6,Delta7_L4R5,Delta7_L8R1,Delta7,Delta7,0.013856812933025405,0.0,0.0,433.0,0.0,0.0
43270,42681,,PFN_L5_42681,NO,35,,PFN_L5,,PFN,0.0,0.0,0.0938337801608579,0.0,0.0,373.0
60627,42681,,PFN_L5_42681,NO,17,,PFN_L5,,PFN,0.0,0.0,0.045576407506702415,0.0,0.0,373.0
57784,42681,,PFN_L5_42681,NO,15,,PFN_L5,,PFN,0.0,0.0,0.040214477211796246,0.0,0.0,373.0
60632,42681,,PFN_L5_42681,NO,13,,PFN_L5,,PFN,0.0,0.0,0.03485254691689008,0.0,0.0,373.0
117593,42681,,PFN_L5_42681,NO,9,,PFN_L5,,PFN,0.0,0.0,0.024128686327077747,0.0,0.0,373.0
118468,42681,,PFN_L5_42681,NO,8,,PFN_L5,,PFN,0.0,0.0,0.021447721179624665,0.0,0.0,373.0
117669,42681,,PFN_L5_42681,NO,8,,PFN_L5,,PFN,0.0,0.0,0.021447721179624665,0.0,0.0,373.0
60566,42681,,PFN_L5_42681,NO,6,,PFN_L5,,PFN,0.0,0.0,0.0160857908847185,0.0,0.0,373.0
54939,142037,EPG_L3_54939,ER_L_LBU_142037,EB,6,EPG_L3,ER_L_LBU,EPG,LBU,0.0,0.028037383177570093,0.0,0.0,214.0,0.0
47221,217207,mLNO__47221,PFN_L4_217207,NO,46,mLNO_,PFN_L4,mLNO_,PFN,0.0,0.0,0.16487455197132617,0.0,0.0,279.0
84466,81014,Delta7_L5R4_84466,Delta7_L1L9_81014,PB,15,Delta7_L5R4,Delta7_L1L9,Delta7,Delta7,0.04065040650406504,0.0,0.0,369.0,0.0,0.0
34187,81014,EPG_L5_34187,Delta7_L1L9_81014,PB,14,EPG_L5,Delta7_L1L9,EPG,Delta7,0.037940379403794036,0.0,0.0,369.0,0.0,0.0
34199,81014,EPG_L5_34199,Delta7_L1L9_81014,PB,14,EPG_L5,Delta7_L1L9,EPG,Delta7,0.037940379403794036,0.0,0.0,369.0,0.0,0.0
35471,81014,EPG_L5_35471,Delta7_L1L9_81014,PB,11,EPG_L5,Delta7_L1L9,EPG,Delta7,0.02981029810298103,0.0,0.0,369.0,0.0,0.0
54939,81014,EPG_L3_54939,Delta7_L1L9_81014,PB,10,EPG_L3,Delta7_L1L9,EPG,Delta7,0.02710027100271003,0.0,0.0,369.0,0.0,0.0
84500,81014,Delta7_L5R4_84500,Delta7_L1L9_81014,PB,8,Delta7_L5R4,Delta7_L1L9,Delta7,Delta7,0.02168021680216802,0.0,0.0,369.0,0.0,0.0
82590,81014,Delta7_L3R6_82590,Delta7_L1L9_81014,PB,8,Delta7_L3R6,Delta7_L1L9,Delta7,Delta7,0.02168021680216802,0.0,0.0,369.0,0.0,0.0
59381,81014,EPG_L6_59381,Delta7_L1L9_81014,PB,7,EPG_L6,Delta7_L1L9,EPG,Delta7,0.018970189701897018,0.0,0.0,369.0,0.0,0.0
57518,81014,EPG_L3_57518,Delta7_L1L9_81014,PB,7,EPG_L3,Delta7_L1L9,EPG,Delta7,0.018970189701897018,0.0,0.0,369.0,0.0,0.0
35304,81014,EPG_L4_35304,Delta7_L1L9_81014,PB,7,EPG_L4,Delta7_L1L9,EPG,Delta7,0.018970189701897018,0.0,0.0,369.0,0.0,0.0
